time,temperature_forecast,humidity_forecast,windspeed_forecast,sw_radiation_forecast,cloud_cover_forecast,precipitation_forecast,apparent_temperature_forecast
2024-07-24 19:00:00+00:00,19.9,66,13.0,60.5,100,0.0,19.1
2024-07-24 20:00:00+00:00,18.5,72,12.5,4.5,98,0.6,17.7
2024-07-24 21:00:00+00:00,17.4,71,11.7,0.0,94,0.0,16.3
2024-07-24 22:00:00+00:00,17.0,74,11.8,0.0,100,0.0,16.0
2024-07-24 23:00:00+00:00,16.7,77,10.7,0.0,100,0.1,16.0
2024-07-25 00:00:00+00:00,16.5,78,10.9,0.0,100,0.1,15.7
2024-07-25 01:00:00+00:00,16.4,82,8.9,0.0,100,0.0,16.1
2024-07-25 02:00:00+00:00,16.4,84,9.4,0.0,99,0.0,16.3
2024-07-25 03:00:00+00:00,16.3,86,10.3,0.0,100,0.0,16.1
2024-07-25 04:00:00+00:00,16.4,87,10.8,0.0,100,0.0,16.3
2024-07-25 05:00:00+00:00,16.6,87,13.8,2.8,100,0.0,16.0
2024-07-25 06:00:00+00:00,16.9,85,15.3,24.2,100,0.0,16.1
2024-07-25 07:00:00+00:00,17.0,86,14.6,50.5,100,0.0,16.5
2024-07-25 08:00:00+00:00,17.4,86,15.5,64.0,100,0.0,16.9
2024-07-25 09:00:00+00:00,18.1,82,14.1,122.8,100,0.0,17.7
2024-07-25 10:00:00+00:00,18.9,81,14.2,208.2,100,0.0,18.8
2024-07-25 11:00:00+00:00,19.8,79,16.3,353.5,100,0.0,19.5
2024-07-25 12:00:00+00:00,19.3,78,14.7,230.2,100,0.0,19.0
2024-07-25 13:00:00+00:00,18.5,86,13.6,111.5,100,1.4,18.7
2024-07-25 14:00:00+00:00,17.9,88,13.4,85.0,100,0.6,17.9
2024-07-25 15:00:00+00:00,18.6,83,13.5,99.0,100,0.3,18.5
2024-07-25 16:00:00+00:00,19.1,84,15.1,92.5,100,0.0,19.1
2024-07-25 17:00:00+00:00,18.5,89,13.2,55.8,100,0.0,18.9
2024-07-25 18:00:00+00:00,18.4,82,15.9,33.0,99,0.0,17.8
2024-07-25 19:00:00+00:00,18.2,82,9.0,52.0,100,0.0,18.6
2024-07-25 20:00:00+00:00,18.3,89,9.2,9.5,100,0.0,19.2
2024-07-25 21:00:00+00:00,18.0,91,10.2,0.0,96,0.0,18.8
2024-07-25 22:00:00+00:00,18.1,91,11.9,0.0,72,0.0,18.7
2024-07-25 23:00:00+00:00,17.8,80,12.5,0.0,30,0.0,17.4
2024-07-26 00:00:00+00:00,17.1,80,13.2,0.0,94,0.0,16.3
2024-07-26 01:00:00+00:00,16.1,85,13.7,0.0,100,0.0,15.3
2024-07-26 02:00:00+00:00,15.6,86,12.4,0.0,100,0.0,14.8
2024-07-26 03:00:00+00:00,14.7,90,9.1,0.0,100,0.0,14.4
2024-07-26 04:00:00+00:00,14.4,92,11.4,0.0,60,0.0,13.8
2024-07-26 05:00:00+00:00,14.4,92,11.1,10.5,72,0.0,13.8
2024-07-26 06:00:00+00:00,14.8,89,12.7,74.0,86,0.0,14.0
2024-07-26 07:00:00+00:00,15.5,82,12.7,156.8,58,0.0,14.5
2024-07-26 08:00:00+00:00,16.7,74,12.6,338.0,46,0.0,15.5
2024-07-26 09:00:00+00:00,18.7,65,10.2,542.2,47,0.0,17.8
2024-07-26 10:00:00+00:00,20.1,56,10.5,642.5,24,0.0,19.5
2024-07-26 11:00:00+00:00,20.9,50,12.4,569.0,78,0.0,19.3
2024-07-26 12:00:00+00:00,21.9,48,11.8,643.5,100,0.0,20.9
2024-07-26 13:00:00+00:00,22.5,43,14.8,642.0,100,0.0,20.7
2024-07-26 14:00:00+00:00,23.2,40,12.4,584.0,100,0.0,21.3
2024-07-26 15:00:00+00:00,22.3,46,12.0,486.0,100,0.0,20.6
2024-07-26 16:00:00+00:00,22.4,44,12.2,324.0,100,0.0,20.6
2024-07-26 17:00:00+00:00,21.8,56,15.2,329.0,81,0.0,20.4
2024-07-26 18:00:00+00:00,21.1,54,11.4,201.2,97,0.0,19.9
2024-07-26 19:00:00+00:00,20.1,62,11.8,120.5,35,0.0,19.2
2024-07-26 20:00:00+00:00,18.9,69,10.3,25.5,82,0.0,18.4
2024-07-26 21:00:00+00:00,18.0,69,9.4,0.0,100,0.0,17.4
2024-07-26 22:00:00+00:00,17.2,72,8.4,0.0,64,0.0,16.6
2024-07-26 23:00:00+00:00,16.8,74,8.2,0.0,100,0.0,16.3
2024-07-27 00:00:00+00:00,16.2,76,8.7,0.0,28,0.0,15.6
2024-07-27 01:00:00+00:00,15.7,79,7.8,0.0,42,0.0,15.2
2024-07-27 02:00:00+00:00,15.3,80,6.5,0.0,50,0.0,14.9
2024-07-27 03:00:00+00:00,14.8,83,6.9,0.0,100,0.0,14.5
2024-07-27 04:00:00+00:00,14.8,82,5.9,0.0,100,0.0,14.5
2024-07-27 05:00:00+00:00,14.6,82,6.1,9.8,98,0.0,14.2
2024-07-27 06:00:00+00:00,14.8,82,5.4,72.0,95,0.0,14.5
2024-07-27 07:00:00+00:00,15.4,77,7.9,134.5,100,0.0,14.7
2024-07-27 08:00:00+00:00,16.0,74,6.5,198.8,70,0.0,15.5
2024-07-27 09:00:00+00:00,17.9,64,6.5,250.0,30,0.0,17.3
2024-07-27 10:00:00+00:00,20.0,55,9.0,667.2,88,0.0,19.6
2024-07-27 11:00:00+00:00,21.3,48,10.5,729.8,26,0.0,20.8
2024-07-27 12:00:00+00:00,22.0,40,10.7,718.5,94,0.0,20.9
2024-07-27 13:00:00+00:00,22.6,36,11.5,586.5,100,0.0,20.4
2024-07-27 14:00:00+00:00,22.9,34,9.1,525.8,74,0.0,20.7
2024-07-27 15:00:00+00:00,22.7,35,12.1,425.0,50,0.0,20.0
2024-07-27 16:00:00+00:00,22.9,36,15.0,430.8,80,0.0,20.0
2024-07-27 17:00:00+00:00,22.0,49,18.1,235.2,88,0.0,19.6
2024-07-27 18:00:00+00:00,21.7,45,10.5,116.0,99,0.0,20.0
2024-07-27 19:00:00+00:00,20.5,50,11.6,64.0,89,0.0,18.8
2024-07-27 20:00:00+00:00,19.6,56,7.0,17.2,54,0.0,18.8
2024-07-27 21:00:00+00:00,18.5,62,4.1,0.0,17,0.0,18.3
2024-07-27 22:00:00+00:00,17.5,68,3.3,0.0,0,0.0,17.5
2024-07-27 23:00:00+00:00,16.7,72,2.6,0.0,0,0.0,16.9
2024-07-28 00:00:00+00:00,16.3,77,3.1,0.0,0,0.0,16.5
2024-07-28 01:00:00+00:00,15.5,81,3.3,0.0,0,0.0,15.7
2024-07-28 02:00:00+00:00,15.0,81,3.1,0.0,0,0.0,15.2
2024-07-28 03:00:00+00:00,14.4,86,4.6,0.0,0,0.0,14.4
2024-07-28 04:00:00+00:00,14.1,86,2.9,0.0,0,0.0,14.2
2024-07-28 05:00:00+00:00,14.2,88,1.1,12.0,0,0.0,14.8
2024-07-28 06:00:00+00:00,14.6,86,1.9,105.8,0,0.0,15.0
2024-07-28 07:00:00+00:00,16.7,77,1.0,253.8,0,0.0,17.4
2024-07-28 08:00:00+00:00,18.7,69,1.1,414.8,0,0.0,19.5
2024-07-28 09:00:00+00:00,20.4,54,2.9,567.8,0,0.0,20.3
2024-07-28 10:00:00+00:00,21.7,49,3.7,696.8,0,0.0,22.3
2024-07-28 11:00:00+00:00,23.0,45,4.4,789.2,0,0.0,24.0
2024-07-28 12:00:00+00:00,24.6,38,3.8,813.5,21,0.0,25.6
2024-07-28 13:00:00+00:00,25.1,37,5.4,795.5,96,0.0,25.7
2024-07-28 14:00:00+00:00,25.7,36,6.9,679.5,41,0.0,25.4
2024-07-28 15:00:00+00:00,25.6,35,8.2,627.0,74,0.0,24.6
2024-07-28 16:00:00+00:00,24.7,40,13.2,476.2,100,0.0,22.9
2024-07-28 17:00:00+00:00,24.4,40,14.5,427.5,41,0.0,22.3
2024-07-28 18:00:00+00:00,23.6,44,12.0,283.8,0,0.0,22.1
2024-07-28 19:00:00+00:00,22.6,51,10.0,136.0,0,0.0,21.7
2024-07-28 20:00:00+00:00,21.0,55,6.7,23.0,0,0.0,20.5
2024-07-28 21:00:00+00:00,19.4,63,5.2,0.0,0,0.0,19.3
2024-07-28 22:00:00+00:00,18.1,68,6.5,0.0,0,0.0,17.8
2024-07-28 23:00:00+00:00,17.0,69,7.2,0.0,0,0.0,16.4
2024-07-29 00:00:00+00:00,16.4,76,7.4,0.0,0,0.0,16.0
2024-07-29 01:00:00+00:00,15.9,79,5.1,0.0,37,0.0,15.9
2024-07-29 02:00:00+00:00,15.4,84,4.7,0.0,38,0.0,15.6
2024-07-29 03:00:00+00:00,15.4,87,5.1,0.0,21,0.0,15.8
2024-07-29 04:00:00+00:00,15.2,90,4.7,0.0,6,0.0,15.7
2024-07-29 05:00:00+00:00,15.3,91,4.7,10.5,0,0.0,15.8
2024-07-29 06:00:00+00:00,16.2,89,5.4,101.8,0,0.0,16.9
2024-07-29 07:00:00+00:00,17.8,80,5.4,220.2,94,0.0,18.5
2024-07-29 08:00:00+00:00,19.3,72,5.6,238.8,44,0.0,19.8
2024-07-29 09:00:00+00:00,21.9,58,7.6,496.2,13,0.0,21.9
2024-07-29 10:00:00+00:00,24.0,52,7.9,681.0,0,0.0,24.8
2024-07-29 11:00:00+00:00,25.3,47,10.0,775.2,18,0.0,26.1
2024-07-29 12:00:00+00:00,26.8,41,9.5,779.2,35,0.0,27.6
2024-07-29 13:00:00+00:00,27.0,44,13.4,789.0,32,0.0,27.5
2024-07-29 14:00:00+00:00,26.8,44,14.5,776.5,4,0.0,27.0
2024-07-29 15:00:00+00:00,26.9,43,15.9,698.5,0,0.0,26.4
2024-07-29 16:00:00+00:00,26.4,45,16.6,578.8,0,0.0,25.2
2024-07-29 17:00:00+00:00,25.5,49,15.9,434.0,0,0.0,24.5
2024-07-29 18:00:00+00:00,24.2,50,14.5,277.0,0,0.0,23.1
2024-07-29 19:00:00+00:00,22.8,56,12.6,127.2,0,0.0,22.2
2024-07-29 20:00:00+00:00,21.2,63,10.8,20.0,48,0.0,20.9
2024-07-29 21:00:00+00:00,20.4,69,9.4,0.0,50,0.0,20.5
2024-07-29 22:00:00+00:00,19.6,73,8.0,0.0,42,0.0,20.0
2024-07-29 23:00:00+00:00,19.0,78,7.6,0.0,36,0.0,19.6
2024-07-30 00:00:00+00:00,18.9,79,5.8,0.0,68,0.0,19.8
2024-07-30 01:00:00+00:00,18.6,80,4.9,0.0,84,0.0,19.6
2024-07-30 02:00:00+00:00,18.2,82,3.6,0.0,47,0.0,19.4
2024-07-30 03:00:00+00:00,17.8,87,2.8,0.0,0,0.0,19.3
2024-07-30 04:00:00+00:00,17.4,89,2.4,0.0,0,0.0,19.0
2024-07-30 05:00:00+00:00,17.2,90,2.9,9.2,0,0.0,18.6
2024-07-30 06:00:00+00:00,17.9,87,3.0,94.8,0,0.0,19.5
2024-07-30 07:00:00+00:00,19.5,79,3.3,231.0,90,0.0,21.0
2024-07-30 08:00:00+00:00,21.5,70,5.2,377.0,60,0.0,22.8
2024-07-30 09:00:00+00:00,24.0,58,7.4,531.8,83,0.0,24.7
2024-07-30 10:00:00+00:00,26.3,49,8.2,668.0,0,0.0,27.4
2024-07-30 11:00:00+00:00,28.0,42,10.2,769.2,0,0.0,29.0
2024-07-30 12:00:00+00:00,29.1,38,9.1,820.2,0,0.0,30.5
2024-07-30 13:00:00+00:00,29.7,39,10.1,823.0,0,0.0,31.3
2024-07-30 14:00:00+00:00,30.0,37,9.9,784.0,12,0.0,31.1
2024-07-30 15:00:00+00:00,29.8,36,11.7,703.0,4,0.0,30.0
2024-07-30 16:00:00+00:00,29.4,37,12.9,583.5,0,0.0,28.8
2024-07-30 17:00:00+00:00,28.9,38,12.9,440.2,0,0.0,28.1
2024-07-30 18:00:00+00:00,25.9,47,14.4,280.5,0,0.0,25.0
2024-07-30 19:00:00+00:00,23.7,51,12.6,126.0,0,0.0,22.8
2024-07-30 20:00:00+00:00,21.8,60,13.0,18.8,19,0.0,21.1
2024-07-30 21:00:00+00:00,20.7,67,9.6,0.0,18,0.0,20.7
2024-07-30 22:00:00+00:00,19.7,70,8.1,0.0,45,0.0,19.8
2024-07-30 23:00:00+00:00,18.9,74,7.6,0.0,46,0.0,19.2
2024-07-31 00:00:00+00:00,18.8,76,8.9,0.0,90,0.0,19.0
2024-07-31 01:00:00+00:00,18.5,78,7.6,0.0,81,0.0,18.9
2024-07-31 02:00:00+00:00,17.9,81,6.7,0.0,76,0.0,18.5
2024-07-31 03:00:00+00:00,17.7,86,6.1,0.0,60,0.0,18.7
2024-07-31 04:00:00+00:00,17.4,88,8.6,0.0,100,0.0,18.0
2024-07-31 05:00:00+00:00,17.4,89,9.0,4.8,100,0.0,18.0
2024-07-31 06:00:00+00:00,18.4,84,8.7,52.5,47,0.0,19.0
2024-07-31 07:00:00+00:00,19.4,79,8.9,140.5,100,0.0,20.1
2024-07-31 08:00:00+00:00,19.9,79,7.6,99.0,81,0.0,21.0
2024-07-31 09:00:00+00:00,22.6,62,14.7,362.8,67,0.0,22.1
2024-07-31 10:00:00+00:00,23.8,57,15.5,542.8,85,0.0,23.1
2024-07-31 11:00:00+00:00,25.0,53,15.2,590.2,41,0.0,24.6
2024-07-31 12:00:00+00:00,27.0,48,16.3,794.2,0,0.0,27.6
2024-07-31 13:00:00+00:00,26.8,50,19.1,805.8,21,0.0,27.1
2024-07-31 14:00:00+00:00,25.7,50,19.9,732.5,38,0.0,25.2
2024-07-31 15:00:00+00:00,26.0,50,18.1,671.8,0,0.0,25.6
2024-07-31 16:00:00+00:00,24.6,53,18.6,563.0,0,0.0,23.4
2024-07-31 17:00:00+00:00,23.8,56,17.4,417.2,0,0.0,22.7
2024-07-31 18:00:00+00:00,23.1,55,15.9,265.5,8,0.0,21.9
2024-07-31 19:00:00+00:00,22.2,58,12.6,116.5,55,0.0,21.5
2024-07-31 20:00:00+00:00,21.2,62,12.2,16.0,0,0.0,20.6
2024-07-31 21:00:00+00:00,20.1,68,9.4,0.0,64,0.0,20.1
2024-07-31 22:00:00+00:00,19.6,72,9.2,0.0,95,0.0,19.7
2024-07-31 23:00:00+00:00,19.1,73,7.6,0.0,94,0.0,19.3
2024-08-01 00:00:00+00:00,18.7,73,7.1,0.0,100,0.0,18.9
2024-08-01 01:00:00+00:00,18.5,77,8.3,0.0,96,0.0,18.7
2024-08-01 02:00:00+00:00,18.5,82,8.4,0.0,99,0.0,19.1
2024-08-01 03:00:00+00:00,18.7,85,5.6,0.0,95,0.0,20.0
2024-08-01 04:00:00+00:00,18.7,85,5.5,0.0,90,0.0,20.0
2024-08-01 05:00:00+00:00,18.5,86,6.5,3.2,98,0.0,19.6
2024-08-01 06:00:00+00:00,18.5,85,5.5,31.2,97,0.0,19.8
2024-08-01 07:00:00+00:00,19.1,83,5.4,129.0,86,0.0,20.4
2024-08-01 08:00:00+00:00,20.0,79,3.1,193.2,80,0.0,21.8
2024-08-01 09:00:00+00:00,21.2,77,10.2,307.2,100,0.0,22.2
2024-08-01 10:00:00+00:00,22.8,70,2.9,417.8,78,0.1,24.9
2024-08-01 11:00:00+00:00,24.6,62,1.8,627.2,65,0.0,27.3
2024-08-01 12:00:00+00:00,26.4,55,2.3,781.5,32,0.0,29.9
2024-08-01 13:00:00+00:00,27.7,49,0.8,760.2,8,0.0,31.1
2024-08-01 14:00:00+00:00,28.5,44,1.1,617.5,97,0.0,30.5
2024-08-01 15:00:00+00:00,28.0,49,9.1,406.5,96,0.0,28.9
2024-08-01 16:00:00+00:00,27.2,52,9.0,372.8,100,0.0,28.1
2024-08-01 17:00:00+00:00,25.6,53,13.6,206.5,100,0.0,25.5
2024-08-01 18:00:00+00:00,24.3,54,22.0,39.5,100,14.3,22.5
2024-08-01 19:00:00+00:00,20.0,91,5.0,11.5,100,26.4,22.5
2024-08-01 20:00:00+00:00,20.5,89,6.1,2.0,100,10.9,22.9
2024-08-01 21:00:00+00:00,19.2,88,17.4,0.0,92,0.0,19.3
2024-08-01 22:00:00+00:00,19.0,89,7.9,0.0,59,0.0,20.5
2024-08-01 23:00:00+00:00,18.8,91,6.4,0.0,66,0.0,20.5
2024-08-02 00:00:00+00:00,18.8,94,4.9,0.0,48,0.0,21.0
2024-08-02 01:00:00+00:00,18.7,95,4.1,0.0,40,0.0,21.0
2024-08-02 02:00:00+00:00,18.2,95,4.0,0.0,29,0.0,20.3
2024-08-02 03:00:00+00:00,18.0,95,3.4,0.0,87,0.0,20.1
2024-08-02 04:00:00+00:00,18.0,96,3.9,0.0,71,0.0,20.1
2024-08-02 05:00:00+00:00,18.0,97,3.3,5.5,75,0.0,20.2
2024-08-02 06:00:00+00:00,18.6,95,4.2,66.0,86,0.0,20.9
2024-08-02 07:00:00+00:00,19.3,91,4.3,144.8,86,0.0,21.5
2024-08-02 08:00:00+00:00,20.4,83,3.0,269.0,84,0.0,22.7
2024-08-02 09:00:00+00:00,21.3,83,2.6,380.5,98,0.0,24.0
2024-08-02 10:00:00+00:00,22.6,75,7.2,296.2,95,0.0,24.5
2024-08-02 11:00:00+00:00,23.9,70,7.6,493.8,90,0.0,25.7
2024-08-02 12:00:00+00:00,24.3,69,6.3,605.2,89,0.0,26.8
2024-08-02 13:00:00+00:00,25.4,65,8.9,581.5,89,0.0,27.3
2024-08-02 14:00:00+00:00,25.9,58,11.3,542.0,86,0.0,26.7
2024-08-02 15:00:00+00:00,26.4,52,12.0,462.2,98,0.0,26.7
2024-08-02 16:00:00+00:00,26.6,46,10.8,379.2,72,0.0,26.3
2024-08-02 17:00:00+00:00,26.4,45,14.4,362.0,69,0.0,25.5
2024-08-02 18:00:00+00:00,26.0,47,12.5,226.0,94,0.0,25.4
2024-08-02 19:00:00+00:00,24.6,49,12.7,101.5,97,0.0,23.8
2024-08-02 20:00:00+00:00,23.2,55,9.0,14.0,92,0.0,23.1
2024-08-02 21:00:00+00:00,21.6,65,7.6,0.0,32,0.0,22.1
2024-08-02 22:00:00+00:00,20.5,72,6.6,0.0,46,0.0,21.4
2024-08-02 23:00:00+00:00,19.7,75,9.0,0.0,51,0.0,20.1
2024-08-03 00:00:00+00:00,19.0,81,11.9,0.0,96,0.0,19.2
2024-08-03 01:00:00+00:00,18.6,82,11.6,0.0,81,0.0,18.8
2024-08-03 02:00:00+00:00,18.4,84,13.0,0.0,89,0.0,18.4
2024-08-03 03:00:00+00:00,18.0,85,11.2,0.0,86,0.0,18.2
2024-08-03 04:00:00+00:00,17.9,84,9.9,0.0,99,0.0,18.2
2024-08-03 05:00:00+00:00,18.0,85,8.9,3.8,100,0.0,18.6
2024-08-03 06:00:00+00:00,18.2,84,10.5,35.2,100,0.0,18.6
2024-08-03 07:00:00+00:00,18.8,82,14.0,41.5,100,0.0,18.7
2024-08-03 08:00:00+00:00,19.4,78,15.9,113.0,98,0.0,19.0
2024-08-03 09:00:00+00:00,20.3,76,15.6,192.5,100,0.0,20.0
2024-08-03 10:00:00+00:00,22.0,67,15.6,334.2,86,0.0,21.6
2024-08-03 11:00:00+00:00,23.4,57,18.3,551.5,100,0.0,22.2
2024-08-03 12:00:00+00:00,24.2,50,18.0,626.5,86,0.0,22.9
2024-08-03 13:00:00+00:00,24.7,45,19.2,692.2,100,0.0,23.2
2024-08-03 14:00:00+00:00,24.1,46,18.4,491.0,100,0.0,21.9
2024-08-03 15:00:00+00:00,23.3,41,17.1,519.0,92,0.0,20.7
2024-08-03 16:00:00+00:00,23.1,44,14.8,376.5,100,0.0,21.0
2024-08-03 17:00:00+00:00,22.7,47,14.1,264.5,70,0.0,20.9
2024-08-03 18:00:00+00:00,22.3,49,13.3,231.0,87,0.0,20.7
2024-08-03 19:00:00+00:00,21.6,49,11.2,102.0,40,0.0,20.1
2024-08-03 20:00:00+00:00,20.5,50,12.7,12.8,100,0.0,18.6
2024-08-03 21:00:00+00:00,19.5,57,7.3,0.0,100,0.0,18.7
2024-08-03 22:00:00+00:00,18.5,59,12.3,0.0,100,0.0,16.9
2024-08-03 23:00:00+00:00,17.6,60,9.9,0.0,100,0.0,16.2
2024-08-04 00:00:00+00:00,16.6,66,8.2,0.0,100,0.0,15.5
2024-08-04 01:00:00+00:00,16.0,68,6.6,0.0,92,0.0,15.1
2024-08-04 02:00:00+00:00,15.4,70,6.2,0.0,100,0.0,14.5
2024-08-04 03:00:00+00:00,15.0,73,5.1,0.0,100,0.0,14.4
2024-08-04 04:00:00+00:00,14.5,77,6.3,0.0,99,0.0,13.8
2024-08-04 05:00:00+00:00,14.2,79,5.2,5.2,100,0.0,13.6
2024-08-04 06:00:00+00:00,14.5,77,5.8,57.2,100,0.0,13.9
2024-08-04 07:00:00+00:00,15.1,74,5.4,106.0,100,0.0,14.5
2024-08-04 08:00:00+00:00,15.7,70,5.4,126.5,100,0.0,15.1
2024-08-04 09:00:00+00:00,16.7,66,7.1,192.2,100,0.0,15.8
2024-08-04 10:00:00+00:00,17.5,62,6.7,261.5,100,0.0,16.6
2024-08-04 11:00:00+00:00,18.4,59,7.1,340.8,100,0.0,17.5
2024-08-04 12:00:00+00:00,20.2,45,8.0,367.5,100,0.0,18.5
2024-08-04 13:00:00+00:00,21.3,43,9.9,598.2,100,0.0,19.7
2024-08-04 14:00:00+00:00,22.2,40,10.7,688.8,100,0.0,20.9
2024-08-04 15:00:00+00:00,22.5,42,9.3,605.8,100,0.0,21.2
2024-08-04 16:00:00+00:00,22.5,47,9.4,311.2,100,0.0,21.3
2024-08-04 17:00:00+00:00,22.2,48,9.8,216.0,100,0.0,21.0
2024-08-04 18:00:00+00:00,21.9,51,12.1,179.8,99,0.0,20.6
2024-08-04 19:00:00+00:00,20.7,56,12.7,90.0,53,0.0,19.4
2024-08-04 20:00:00+00:00,18.7,68,12.7,11.5,65,0.0,17.7
2024-08-04 21:00:00+00:00,17.1,71,12.5,0.0,31,0.0,15.8
2024-08-04 22:00:00+00:00,16.4,73,10.4,0.0,17,0.0,15.3
2024-08-04 23:00:00+00:00,15.7,78,9.2,0.0,5,0.0,14.9
2024-08-05 00:00:00+00:00,15.3,82,9.4,0.0,0,0.0,14.7
2024-08-05 01:00:00+00:00,14.8,86,8.7,0.0,0,0.0,14.4
2024-08-05 02:00:00+00:00,14.6,88,8.4,0.0,0,0.0,14.3
2024-08-05 03:00:00+00:00,14.4,89,7.9,0.0,41,0.0,14.1
2024-08-05 04:00:00+00:00,14.3,91,7.7,0.0,2,0.0,14.1
2024-08-05 05:00:00+00:00,14.4,92,7.8,4.2,56,0.0,14.2
2024-08-05 06:00:00+00:00,15.5,88,9.2,75.8,50,0.0,15.3
2024-08-05 07:00:00+00:00,17.0,82,10.7,195.8,48,0.0,16.7
2024-08-05 08:00:00+00:00,18.4,77,11.7,288.0,83,0.0,18.2
2024-08-05 09:00:00+00:00,19.8,75,11.8,353.5,61,0.0,19.8
2024-08-05 10:00:00+00:00,21.5,69,16.2,510.5,81,0.0,21.0
2024-08-05 11:00:00+00:00,21.8,68,16.0,462.2,94,0.0,21.4
2024-08-05 12:00:00+00:00,23.2,61,13.6,462.0,74,0.0,23.0
2024-08-05 13:00:00+00:00,23.9,59,15.0,541.8,64,0.0,23.6
2024-08-05 14:00:00+00:00,25.2,52,16.1,648.0,92,0.0,24.9
2024-08-05 15:00:00+00:00,24.8,55,14.2,521.8,48,0.0,24.5
2024-08-05 16:00:00+00:00,25.1,52,13.4,535.5,28,0.0,24.7
2024-08-05 17:00:00+00:00,24.5,52,13.5,362.2,68,0.0,23.9
2024-08-05 18:00:00+00:00,23.9,55,11.9,197.8,9,0.0,23.6
2024-08-05 19:00:00+00:00,22.6,64,10.9,103.2,33,0.0,22.9
2024-08-05 20:00:00+00:00,21.2,71,9.5,10.5,5,0.0,21.8
2024-08-05 21:00:00+00:00,19.8,73,9.6,0.0,0,0.0,20.1
2024-08-05 22:00:00+00:00,18.8,79,9.1,0.0,0,0.0,19.2
2024-08-05 23:00:00+00:00,18.0,83,7.9,0.0,0,0.0,18.6
2024-08-06 00:00:00+00:00,17.3,82,6.9,0.0,72,0.0,17.7
2024-08-06 01:00:00+00:00,17.0,85,6.8,0.0,100,0.0,17.5
2024-08-06 02:00:00+00:00,16.8,86,7.0,0.0,100,0.0,17.3
2024-08-06 03:00:00+00:00,17.1,82,6.9,0.0,100,0.0,17.4
2024-08-06 04:00:00+00:00,16.9,83,7.6,0.0,40,0.0,17.2
2024-08-06 05:00:00+00:00,17.0,82,8.0,3.2,84,0.0,17.2
2024-08-06 06:00:00+00:00,17.7,77,8.3,65.2,75,0.0,17.7
2024-08-06 07:00:00+00:00,19.1,74,8.3,169.2,98,0.0,19.3
2024-08-06 08:00:00+00:00,20.2,73,10.1,176.0,93,0.0,20.5
2024-08-06 09:00:00+00:00,22.0,65,13.4,316.2,92,0.0,21.7
2024-08-06 10:00:00+00:00,23.1,63,16.9,284.8,99,0.0,22.6
2024-08-06 11:00:00+00:00,23.2,65,17.1,239.0,98,0.0,22.9
2024-08-06 12:00:00+00:00,21.3,75,16.3,128.2,100,0.1,21.3
2024-08-06 13:00:00+00:00,21.4,75,15.9,157.0,100,0.0,21.5
2024-08-06 14:00:00+00:00,21.7,72,13.4,128.8,100,0.0,22.0
2024-08-06 15:00:00+00:00,19.5,83,8.1,152.5,88,0.0,20.7
2024-08-06 16:00:00+00:00,21.1,69,11.3,353.0,85,0.0,21.3
2024-08-06 17:00:00+00:00,21.3,63,10.2,230.2,100,0.0,21.1
2024-08-06 18:00:00+00:00,21.0,61,10.5,150.8,65,0.0,20.5
2024-08-06 19:00:00+00:00,20.4,55,8.7,92.8,79,0.0,19.5
2024-08-06 20:00:00+00:00,19.7,59,6.4,8.8,87,0.0,19.2
2024-08-06 21:00:00+00:00,17.9,73,7.7,0.0,0,0.0,17.7
2024-08-06 22:00:00+00:00,17.2,78,6.8,0.0,0,0.0,17.3
2024-08-06 23:00:00+00:00,16.5,81,7.0,0.0,0,0.0,16.5
2024-08-07 00:00:00+00:00,16.2,77,7.0,0.0,0,0.0,15.8
2024-08-07 01:00:00+00:00,15.6,75,6.7,0.0,0,0.0,15.0
2024-08-07 02:00:00+00:00,15.1,77,6.0,0.0,0,0.0,14.5
2024-08-07 03:00:00+00:00,14.4,82,5.3,0.0,0,0.0,14.1
2024-08-07 04:00:00+00:00,13.9,87,5.1,0.0,0,0.0,13.8
2024-08-07 05:00:00+00:00,14.0,84,6.8,4.0,0,0.0,13.5
2024-08-07 06:00:00+00:00,14.5,80,6.9,81.0,0,0.0,13.8
2024-08-07 07:00:00+00:00,16.0,74,6.9,227.5,0,0.0,15.5
2024-08-07 08:00:00+00:00,17.6,68,10.9,389.5,6,0.0,16.5
2024-08-07 09:00:00+00:00,19.1,60,13.4,535.5,61,0.0,17.5
2024-08-07 10:00:00+00:00,20.1,53,14.0,610.8,57,0.0,18.5
2024-08-07 11:00:00+00:00,20.9,47,16.3,659.0,74,0.0,18.9
2024-08-07 12:00:00+00:00,21.4,45,16.4,522.2,100,0.0,18.8
2024-08-07 13:00:00+00:00,21.5,46,15.8,358.8,98,0.0,19.1
2024-08-07 14:00:00+00:00,21.6,47,17.1,290.0,100,0.0,19.1
2024-08-07 15:00:00+00:00,21.6,46,15.5,272.0,100,0.0,19.2
2024-08-07 16:00:00+00:00,21.5,47,16.5,246.5,100,0.0,19.0
2024-08-07 17:00:00+00:00,21.6,48,14.1,149.5,100,0.0,19.6
2024-08-07 18:00:00+00:00,19.0,63,16.1,87.8,100,0.0,17.2
2024-08-07 19:00:00+00:00,18.4,67,12.5,37.2,100,0.0,17.2
2024-08-07 20:00:00+00:00,17.8,70,11.0,3.8,100,0.0,16.9
2024-08-07 21:00:00+00:00,17.4,71,8.3,0.0,89,0.0,16.9
